in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
3.93E+02,9.120E+02,3.735E+01,-5.223E+01,4.000E-02
3.94E+02,9.226E+02,3.738E+01,-5.229E+01,4.000E-02
3.95E+02,9.333E+02,3.739E+01,-5.306E+01,4.000E-02
3.96E+02,9.441E+02,3.742E+01,-5.444E+01,4.000E-02
3.97E+02,9.550E+02,3.742E+01,-5.461E+01,4.000E-02
3.98E+02,9.661E+02,3.741E+01,-5.649E+01,4.000E-02
3.99E+02,9.772E+02,3.741E+01,-5.598E+01,4.000E-02
4.00E+02,9.886E+02,3.744E+01,-5.680E+01,4.000E-02
4.01E+02,1.000E+03,3.744E+01,-5.761E+01,4.000E-02
4.02E+02,1.012E+03,3.745E+01,-5.861E+01,4.000E-02
4.03E+02,1.023E+03,3.742E+01,-5.938E+01,4.000E-02
4.04E+02,1.035E+03,3.743E+01,-6.015E+01,4.000E-02
4.05E+02,1.047E+03,3.744E+01,-6.074E+01,4.000E-02
4.06E+02,1.059E+03,3.746E+01,-6.194E+01,4.000E-02
4.07E+02,1.072E+03,3.746E+01,-6.306E+01,4.000E-02
4.08E+02,1.084E+03,3.747E+01,-6.376E+01,4.000E-02
4.09E+02,1.096E+03,3.747E+01,-6.475E+01,4.000E-02
4.10E+02,1.109E+03,3.750E+01,-6.589E+01,4.000E-02
4.11E+02,1.122E+03,3.749E+01,-6.677E+01,4.000E-02
4.12E+02,1.135E+03,3.750E+01,-6.747E+01,4.000E-02
4.13E+02,1.148E+03,3.752E+01,-6.855E+01,4.000E-02
4.14E+02,1.161E+03,3.753E+01,-6.957E+01,4.000E-02
4.15E+02,1.175E+03,3.755E+01,-7.060E+01,4.000E-02
4.16E+02,1.189E+03,3.753E+01,-7.154E+01,4.000E-02
4.17E+02,1.202E+03,3.754E+01,-7.247E+01,4.000E-02
4.18E+02,1.216E+03,3.752E+01,-7.415E+01,4.000E-02
4.19E+02,1.230E+03,3.754E+01,-7.507E+01,4.000E-02
4.20E+02,1.245E+03,3.754E+01,-7.689E+01,4.000E-02
4.21E+02,1.259E+03,3.752E+01,-7.730E+01,4.000E-02
4.22E+02,1.274E+03,3.753E+01,-7.918E+01,4.000E-02
4.23E+02,1.288E+03,3.755E+01,-7.996E+01,4.000E-02
4.24E+02,1.303E+03,3.755E+01,-8.115E+01,4.000E-02
4.25E+02,1.318E+03,3.756E+01,-8.240E+01,4.000E-02
4.26E+02,1.334E+03,3.756E+01,-8.344E+01,4.000E-02
4.27E+02,1.349E+03,3.756E+01,-8.452E+01,4.000E-02
4.28E+02,1.365E+03,3.756E+01,-8.599E+01,4.000E-02
4.29E+02,1.380E+03,3.756E+01,-8.737E+01,4.000E-02
4.30E+02,1.396E+03,3.756E+01,-8.867E+01,4.000E-02
4.31E+02,1.413E+03,3.758E+01,-9.009E+01,4.000E-02
4.32E+02,1.429E+03,3.757E+01,-9.179E+01,4.000E-02
4.33E+02,1.445E+03,3.757E+01,-9.313E+01,4.000E-02
4.34E+02,1.462E+03,3.757E+01,-9.460E+01,4.000E-02
4.35E+02,1.479E+03,3.757E+01,-9.571E+01,4.000E-02
4.36E+02,1.496E+03,3.758E+01,-9.746E+01,4.000E-02
4.37E+02,1.514E+03,3.760E+01,-9.879E+01,4.000E-02
4.38E+02,1.531E+03,3.760E+01,-1.002E+02,4.000E-02
4.39E+02,1.549E+03,3.759E+01,-1.017E+02,4.000E-02
4.40E+02,1.567E+03,3.760E+01,-1.033E+02,4.000E-02
4.41E+02,1.585E+03,3.760E+01,-1.050E+02,4.000E-02
4.42E+02,1.603E+03,3.760E+01,-1.062E+02,4.000E-02
4.43E+02,1.622E+03,3.760E+01,-1.079E+02,4.000E-02
4.44E+02,1.641E+03,3.760E+01,-1.097E+02,4.000E-02
4.45E+02,1.660E+03,3.760E+01,-1.116E+02,4.000E-02
4.46E+02,1.679E+03,3.760E+01,-1.128E+02,4.000E-02
4.47E+02,1.698E+03,3.762E+01,-1.146E+02,4.000E-02
4.48E+02,1.718E+03,3.761E+01,-1.159E+02,4.000E-02
4.49E+02,1.738E+03,3.762E+01,-1.180E+02,4.000E-02
4.50E+02,1.758E+03,3.762E+01,-1.198E+02,4.000E-02
4.51E+02,1.778E+03,3.762E+01,-1.215E+02,4.000E-02
4.52E+02,1.799E+03,3.763E+01,-1.233E+02,4.000E-02
4.53E+02,1.820E+03,3.762E+01,-1.253E+02,4.000E-02
4.54E+02,1.841E+03,3.763E+01,-1.271E+02,4.000E-02
4.55E+02,1.862E+03,3.764E+01,-1.291E+02,4.000E-02
4.56E+02,1.884E+03,3.762E+01,-1.310E+02,4.000E-02
4.57E+02,1.905E+03,3.764E+01,-1.328E+02,4.000E-02
4.58E+02,1.928E+03,3.764E+01,-1.345E+02,4.000E-02
4.59E+02,1.950E+03,3.764E+01,-1.367E+02,4.000E-02
4.60E+02,1.972E+03,3.764E+01,-1.387E+02,4.000E-02
4.61E+02,1.995E+03,3.764E+01,-1.406E+02,4.000E-02
4.62E+02,2.018E+03,3.764E+01,-1.428E+02,4.000E-02
4.63E+02,2.042E+03,3.765E+01,-1.446E+02,4.000E-02
4.64E+02,2.065E+03,3.765E+01,-1.468E+02,4.000E-02
4.65E+02,2.089E+03,3.765E+01,-1.493E+02,4.000E-02
4.66E+02,2.113E+03,3.765E+01,-1.513E+02,4.000E-02
4.67E+02,2.138E+03,3.764E+01,-1.534E+02,4.000E-02
4.68E+02,2.163E+03,3.767E+01,-1.557E+02,4.000E-02
4.69E+02,2.188E+03,3.766E+01,-1.581E+02,4.000E-02
4.70E+02,2.213E+03,3.765E+01,-1.600E+02,4.000E-02
4.71E+02,2.239E+03,3.765E+01,-1.624E+02,4.000E-02
4.72E+02,2.265E+03,3.765E+01,-1.651E+02,4.000E-02
4.73E+02,2.291E+03,3.767E+01,-1.671E+02,4.000E-02
4.74E+02,2.317E+03,3.767E+01,-1.694E+02,4.000E-02
4.75E+02,2.344E+03,3.766E+01,-1.720E+02,4.000E-02
4.76E+02,2.371E+03,3.766E+01,-1.745E+02,4.000E-02
4.77E+02,2.399E+03,3.765E+01,-1.769E+02,4.000E-02
4.78E+02,2.427E+03,3.766E+01,-1.797E+02,4.000E-02
4.79E+02,2.455E+03,3.765E+01,1.778E+02,4.000E-02
4.80E+02,2.483E+03,3.766E+01,1.748E+02,4.000E-02
4.81E+02,2.512E+03,3.765E+01,1.721E+02,4.000E-02
4.82E+02,2.541E+03,3.766E+01,1.696E+02,4.000E-02
4.83E+02,2.570E+03,3.766E+01,1.664E+02,4.000E-02
4.84E+02,2.600E+03,3.765E+01,1.639E+02,4.000E-02
4.85E+02,2.630E+03,3.765E+01,1.612E+02,4.000E-02
4.86E+02,2.661E+03,3.765E+01,1.582E+02,4.000E-02
4.87E+02,2.692E+03,3.765E+01,1.553E+02,4.000E-02
4.88E+02,2.723E+03,3.763E+01,1.522E+02,4.000E-02
4.89E+02,2.754E+03,3.764E+01,1.492E+02,4.000E-02
4.90E+02,2.786E+03,3.764E+01,1.459E+02,4.000E-02
4.91E+02,2.818E+03,3.765E+01,1.428E+02,4.000E-02
4.92E+02,2.851E+03,3.765E+01,1.396E+02,4.000E-02
4.93E+02,2.884E+03,3.764E+01,1.359E+02,4.000E-02
4.94E+02,2.917E+03,3.765E+01,1.327E+02,4.000E-02
4.95E+02,2.951E+03,3.764E+01,1.290E+02,4.000E-02
4.96E+02,2.985E+03,3.763E+01,1.256E+02,4.000E-02
4.97E+02,3.020E+03,3.762E+01,1.220E+02,4.000E-02
4.98E+02,3.055E+03,3.763E+01,1.182E+02,4.000E-02
4.99E+02,3.090E+03,3.763E+01,1.146E+02,4.000E-02
5.00E+02,3.126E+03,3.762E+01,1.104E+02,4.000E-02
5.01E+02,3.162E+03,3.762E+01,1.064E+02,4.000E-02
5.02E+02,3.199E+03,3.763E+01,1.022E+02,4.000E-02
5.03E+02,3.236E+03,3.763E+01,9.776E+01,4.000E-02
5.04E+02,3.273E+03,3.763E+01,9.307E+01,4.000E-02
5.05E+02,3.311E+03,3.764E+01,8.850E+01,4.000E-02
5.06E+02,3.350E+03,3.766E+01,8.376E+01,4.000E-02
5.07E+02,3.388E+03,3.768E+01,7.873E+01,4.000E-02
5.08E+02,3.428E+03,3.770E+01,7.319E+01,4.000E-02
5.09E+02,3.467E+03,3.769E+01,6.699E+01,4.000E-02
5.10E+02,3.508E+03,3.769E+01,6.029E+01,4.000E-02
5.11E+02,3.548E+03,3.768E+01,5.312E+01,4.000E-02
5.12E+02,3.589E+03,3.767E+01,4.555E+01,4.000E-02
5.13E+02,3.631E+03,3.766E+01,3.761E+01,4.000E-02
5.14E+02,3.673E+03,3.761E+01,2.933E+01,4.000E-02
5.15E+02,3.715E+03,3.756E+01,2.098E+01,4.000E-02
5.16E+02,3.758E+03,3.750E+01,1.267E+01,4.000E-02
5.17E+02,3.802E+03,3.739E+01,4.412E+00,4.000E-02
5.18E+02,3.846E+03,3.726E+01,-3.541E+00,4.000E-02
5.19E+02,3.890E+03,3.708E+01,-1.117E+01,4.000E-02
5.20E+02,3.936E+03,3.680E+01,-1.842E+01,4.000E-02
5.21E+02,3.981E+03,3.637E+01,-2.532E+01,4.000E-02
5.22E+02,4.027E+03,3.571E+01,-3.157E+01,4.000E-02
5.23E+02,4.074E+03,3.479E+01,-3.737E+01,4.000E-02
5.24E+02,4.121E+03,3.374E+01,-4.242E+01,4.000E-02
5.25E+02,4.169E+03,3.271E+01,-4.718E+01,4.000E-02
5.26E+02,4.217E+03,3.170E+01,-5.136E+01,4.000E-02
5.27E+02,4.266E+03,3.066E+01,-5.510E+01,4.000E-02
5.28E+02,4.315E+03,2.965E+01,-5.865E+01,4.000E-02
5.29E+02,4.365E+03,2.864E+01,-6.157E+01,4.000E-02
5.30E+02,4.416E+03,2.765E+01,-6.360E+01,4.000E-02
5.31E+02,4.467E+03,2.673E+01,-6.526E+01,4.000E-02
5.32E+02,4.519E+03,2.580E+01,-6.733E+01,4.000E-02
5.33E+02,4.571E+03,2.487E+01,-6.994E+01,4.000E-02
5.34E+02,4.624E+03,2.398E+01,-7.209E+01,4.000E-02
5.35E+02,4.677E+03,2.307E+01,-7.420E+01,4.000E-02
5.36E+02,4.732E+03,2.220E+01,-7.664E+01,4.000E-02
5.37E+02,4.786E+03,2.131E+01,-7.851E+01,4.000E-02
5.38E+02,4.842E+03,2.049E+01,-8.055E+01,4.000E-02
5.39E+02,4.898E+03,1.963E+01,-8.287E+01,4.000E-02
5.40E+02,4.955E+03,1.874E+01,-8.453E+01,4.000E-02
5.41E+02,5.012E+03,1.786E+01,-8.617E+01,4.000E-02
5.42E+02,5.070E+03,1.709E+01,-8.835E+01,4.000E-02
5.43E+02,5.129E+03,1.632E+01,-9.017E+01,4.000E-02
5.44E+02,5.188E+03,1.549E+01,-9.165E+01,4.000E-02
5.45E+02,5.248E+03,1.471E+01,-9.296E+01,4.000E-02
5.46E+02,5.309E+03,1.386E+01,-9.551E+01,4.000E-02
5.47E+02,5.370E+03,1.311E+01,-9.621E+01,4.000E-02
5.48E+02,5.433E+03,1.240E+01,-9.836E+01,4.000E-02
5.49E+02,5.495E+03,1.163E+01,-9.925E+01,4.000E-02
5.50E+02,5.559E+03,1.078E+01,-1.008E+02,4.000E-02
5.51E+02,5.623E+03,9.908E+00,-1.018E+02,4.000E-02
5.52E+02,5.689E+03,9.320E+00,-1.035E+02,4.000E-02
5.53E+02,5.754E+03,8.482E+00,-1.055E+02,4.000E-02
5.54E+02,5.821E+03,7.633E+00,-1.062E+02,4.000E-02
5.55E+02,5.888E+03,6.871E+00,-1.082E+02,4.000E-02
5.56E+02,5.957E+03,6.203E+00,-1.084E+02,4.000E-02
5.57E+02,6.026E+03,5.408E+00,-1.092E+02,4.000E-02
5.58E+02,6.095E+03,4.792E+00,-1.123E+02,4.000E-02
5.59E+02,6.166E+03,3.898E+00,-1.105E+02,4.000E-02
5.60E+02,6.237E+03,3.561E+00,-1.111E+02,4.000E-02
5.61E+02,6.310E+03,2.633E+00,-1.125E+02,4.000E-02
5.62E+02,6.383E+03,1.728E+00,-1.134E+02,4.000E-02
5.63E+02,6.457E+03,1.426E+00,-1.151E+02,4.000E-02
5.64E+02,6.531E+03,7.467E-01,-1.185E+02,4.000E-02
5.65E+02,6.607E+03,-8.991E-02,-1.185E+02,4.000E-02
5.66E+02,6.683E+03,-9.593E-01,-1.186E+02,4.000E-02
5.67E+02,6.761E+03,-1.662E+00,-1.192E+02,4.000E-02
5.68E+02,6.839E+03,-2.762E+00,-1.201E+02,4.000E-02
5.69E+02,6.918E+03,-2.819E+00,-1.228E+02,4.000E-02
5.70E+02,6.998E+03,-3.802E+00,-1.197E+02,4.000E-02
5.71E+02,7.079E+03,-5.167E+00,-1.244E+02,4.000E-02
5.72E+02,7.161E+03,-4.933E+00,-1.198E+02,4.000E-02
5.73E+02,7.244E+03,-5.992E+00,-1.286E+02,4.000E-02
5.74E+02,7.328E+03,-6.310E+00,-1.199E+02,4.000E-02
5.75E+02,7.413E+03,-7.955E+00,-1.238E+02,4.000E-02
5.76E+02,7.499E+03,-8.696E+00,-1.300E+02,4.000E-02
5.77E+02,7.586E+03,-8.243E+00,-1.321E+02,4.000E-02
5.78E+02,7.674E+03,-9.456E+00,-1.308E+02,4.000E-02
5.79E+02,7.762E+03,-1.072E+01,-1.284E+02,4.000E-02
5.80E+02,7.852E+03,-1.038E+01,-1.328E+02,4.000E-02
5.81E+02,7.943E+03,-1.134E+01,-1.264E+02,4.000E-02
5.82E+02,8.035E+03,-1.276E+01,-1.226E+02,4.000E-02
5.83E+02,8.128E+03,-1.339E+01,-1.248E+02,4.000E-02
5.84E+02,8.222E+03,-1.476E+01,-1.328E+02,4.000E-02
5.85E+02,8.318E+03,-1.412E+01,-1.308E+02,4.000E-02
5.86E+02,8.414E+03,-1.573E+01,-1.407E+02,4.000E-02
5.87E+02,8.511E+03,-1.607E+01,-1.367E+02,4.000E-02
5.88E+02,8.610E+03,-1.777E+01,-1.269E+02,4.000E-02
5.89E+02,8.710E+03,-1.771E+01,-1.629E+02,4.000E-02
5.90E+02,8.810E+03,-1.734E+01,-1.426E+02,4.000E-02
5.91E+02,8.913E+03,-1.909E+01,-1.337E+02,4.000E-02
5.92E+02,9.016E+03,-1.934E+01,-1.500E+02,4.000E-02
5.93E+02,9.120E+03,-2.057E+01,-1.221E+02,4.000E-02
5.94E+02,9.226E+03,-2.042E+01,-1.251E+02,4.000E-02
5.95E+02,9.333E+03,-2.121E+01,-1.028E+02,4.000E-02
5.96E+02,9.441E+03,-2.378E+01,-1.218E+02,4.000E-02
5.97E+02,9.550E+03,-2.475E+01,-1.044E+02,4.000E-02
5.98E+02,9.661E+03,-2.439E+01,-9.388E+01,4.000E-02
5.99E+02,9.772E+03,-2.191E+01,-1.344E+02,4.000E-02
6.00E+02,9.886E+03,-2.638E+01,-1.655E+02,4.000E-02
6.01E+02,1.000E+04,-2.882E+01,-1.460E+02,4.000E-02
6.02E+02,1.012E+04,-2.607E+01,-1.446E+02,4.000E-02
6.03E+02,1.023E+04,-2.960E+01,-1.275E+02,4.000E-02
6.04E+02,1.035E+04,-3.410E+01,-1.568E+02,4.000E-02
6.05E+02,1.047E+04,-5.880E+01,-1.133E+02,4.000E-02
6.06E+02,1.059E+04,-3.093E+01,-1.336E+02,4.000E-02
6.07E+02,1.072E+04,-2.869E+01,-1.442E+02,4.000E-02
6.08E+02,1.084E+04,-4.825E+01,1.350E+02,4.000E-02
6.09E+02,1.096E+04,-3.817E+01,-7.854E+01,4.000E-02
6.10E+02,1.109E+04,-3.504E+01,-1.323E+02,4.000E-02
6.11E+02,1.122E+04,-4.198E+01,1.883E+01,4.000E-02
6.12E+02,1.135E+04,-2.994E+01,-9.394E+01,4.000E-02
6.13E+02,1.148E+04,-3.369E+01,-4.403E+01,4.000E-02
6.14E+02,1.161E+04,-3.664E+01,-1.540E+00,4.000E-02
6.15E+02,1.175E+04,-3.076E+01,8.232E+00,4.000E-02
6.16E+02,1.189E+04,-3.357E+01,-1.193E+02,4.000E-02
6.17E+02,1.202E+04,-2.915E+01,4.365E+00,4.000E-02
6.18E+02,1.216E+04,-4.400E+01,1.201E+02,4.000E-02
6.19E+02,1.230E+04,-3.476E+01,-4.758E+01,4.000E-02
6.20E+02,1.245E+04,-3.784E+01,-8.541E-01,4.000E-02
6.21E+02,1.259E+04,-3.841E+01,-6.823E+01,4.000E-02
6.22E+02,1.274E+04,-3.117E+01,-5.107E+00,4.000E-02
6.23E+02,1.288E+04,-2.934E+01,-1.872E+01,4.000E-02
6.24E+02,1.303E+04,-3.469E+01,-8.060E+01,4.000E-02
6.25E+02,1.318E+04,-3.265E+01,3.467E+01,4.000E-02
6.26E+02,1.334E+04,-3.383E+01,-7.888E+00,4.000E-02
6.27E+02,1.349E+04,-2.889E+01,2.317E+01,4.000E-02
6.28E+02,1.365E+04,-3.190E+01,3.083E+01,4.000E-02
6.29E+02,1.380E+04,-3.866E+01,-1.982E+01,4.000E-02
6.30E+02,1.396E+04,-2.861E+01,-7.675E+00,4.000E-02
6.31E+02,1.413E+04,-3.659E+01,1.052E+02,4.000E-02
6.32E+02,1.429E+04,-3.117E+01,-4.467E+01,4.000E-02
6.33E+02,1.445E+04,-3.456E+01,1.478E+02,4.000E-02
6.34E+02,1.462E+04,-3.059E+01,-4.419E+00,4.000E-02
6.35E+02,1.479E+04,-3.665E+01,6.660E+01,4.000E-02
6.36E+02,1.496E+04,-3.373E+01,-3.931E+01,4.000E-02
6.37E+02,1.514E+04,-2.899E+01,2.058E+01,4.000E-02
6.38E+02,1.531E+04,-4.053E+01,-6.514E+01,4.000E-02
6.39E+02,1.549E+04,-2.540E+01,-5.596E+00,4.000E-02
6.40E+02,1.567E+04,-3.321E+01,-3.970E+01,4.000E-02
6.41E+02,1.585E+04,-3.090E+01,-6.300E+01,4.000E-02
6.42E+02,1.603E+04,-3.366E+01,-8.299E+01,4.000E-02
6.43E+02,1.622E+04,-3.830E+01,-2.658E+01,4.000E-02
6.44E+02,1.641E+04,-2.556E+01,1.373E+01,4.000E-02
6.45E+02,1.660E+04,-3.986E+01,-3.388E+01,4.000E-02
6.46E+02,1.679E+04,-4.471E+01,-1.175E+02,4.000E-02
6.47E+02,1.698E+04,-2.996E+01,1.794E+01,4.000E-02
6.48E+02,1.718E+04,-3.996E+01,1.782E+02,4.000E-02
6.49E+02,1.738E+04,-3.111E+01,1.557E+01,4.000E-02
6.50E+02,1.758E+04,-3.137E+01,9.208E+00,4.000E-02
6.51E+02,1.778E+04,-2.715E+01,1.306E+01,4.000E-02
6.52E+02,1.799E+04,-3.175E+01,-2.869E+01,4.000E-02
6.53E+02,1.820E+04,-3.278E+01,-1.228E+02,4.000E-02
6.54E+02,1.841E+04,-3.324E+01,-1.040E+02,4.000E-02
6.55E+02,1.862E+04,-2.911E+01,4.607E+01,4.000E-02
6.56E+02,1.884E+04,-3.273E+01,3.578E+01,4.000E-02
6.57E+02,1.905E+04,-2.724E+01,-2.017E+01,4.000E-02
6.58E+02,1.928E+04,-3.124E+01,9.268E-01,4.000E-02
6.59E+02,1.950E+04,-3.024E+01,6.085E+01,4.000E-02
6.60E+02,1.972E+04,-2.238E+01,1.096E+01,4.000E-02
6.61E+02,1.995E+04,-3.141E+01,-3.656E+01,4.000E-02
