in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
3.83E+02,8.128E+02,4.118E-01,-1.274E+01,4.000E-02
3.84E+02,8.222E+02,3.790E-01,-1.292E+01,4.000E-02
3.85E+02,8.318E+02,4.629E-01,-1.314E+01,4.000E-02
3.86E+02,8.414E+02,4.622E-01,-1.332E+01,4.000E-02
3.87E+02,8.511E+02,4.649E-01,-1.340E+01,4.000E-02
3.88E+02,8.610E+02,4.595E-01,-1.357E+01,4.000E-02
3.89E+02,8.710E+02,4.776E-01,-1.383E+01,4.000E-02
3.90E+02,8.810E+02,5.006E-01,-1.392E+01,4.000E-02
3.91E+02,8.913E+02,5.163E-01,-1.415E+01,4.000E-02
3.92E+02,9.016E+02,5.316E-01,-1.433E+01,4.000E-02
3.93E+02,9.120E+02,5.084E-01,-1.435E+01,4.000E-02
3.94E+02,9.226E+02,5.312E-01,-1.455E+01,4.000E-02
3.95E+02,9.333E+02,5.530E-01,-1.474E+01,4.000E-02
3.96E+02,9.441E+02,5.638E-01,-1.497E+01,4.000E-02
3.97E+02,9.550E+02,5.529E-01,-1.534E+01,4.000E-02
3.98E+02,9.661E+02,5.918E-01,-1.547E+01,4.000E-02
3.99E+02,9.772E+02,6.137E-01,-1.561E+01,4.000E-02
4.00E+02,9.886E+02,6.436E-01,-1.569E+01,4.000E-02
4.01E+02,1.000E+03,6.357E-01,-1.601E+01,4.000E-02
4.02E+02,1.012E+03,6.396E-01,-1.623E+01,4.000E-02
4.03E+02,1.023E+03,6.685E-01,-1.641E+01,4.000E-02
4.04E+02,1.035E+03,6.810E-01,-1.666E+01,4.000E-02
4.05E+02,1.047E+03,6.989E-01,-1.704E+01,4.000E-02
4.06E+02,1.059E+03,7.087E-01,-1.718E+01,4.000E-02
4.07E+02,1.072E+03,7.158E-01,-1.742E+01,4.000E-02
4.08E+02,1.084E+03,7.314E-01,-1.761E+01,4.000E-02
4.09E+02,1.096E+03,7.667E-01,-1.795E+01,4.000E-02
4.10E+02,1.109E+03,7.680E-01,-1.825E+01,4.000E-02
4.11E+02,1.122E+03,7.709E-01,-1.848E+01,4.000E-02
4.12E+02,1.135E+03,8.122E-01,-1.861E+01,4.000E-02
4.13E+02,1.148E+03,8.372E-01,-1.902E+01,4.000E-02
4.14E+02,1.161E+03,8.606E-01,-1.921E+01,4.000E-02
4.15E+02,1.175E+03,8.676E-01,-1.952E+01,4.000E-02
4.16E+02,1.189E+03,8.862E-01,-1.982E+01,4.000E-02
4.17E+02,1.202E+03,9.072E-01,-1.992E+01,4.000E-02
4.18E+02,1.216E+03,9.294E-01,-2.035E+01,4.000E-02
4.19E+02,1.230E+03,9.491E-01,-2.046E+01,4.000E-02
4.20E+02,1.245E+03,9.763E-01,-2.101E+01,4.000E-02
4.21E+02,1.259E+03,9.868E-01,-2.119E+01,4.000E-02
4.22E+02,1.274E+03,1.008E+00,-2.155E+01,4.000E-02
4.23E+02,1.288E+03,1.053E+00,-2.179E+01,4.000E-02
4.24E+02,1.303E+03,1.065E+00,-2.214E+01,4.000E-02
4.25E+02,1.318E+03,1.093E+00,-2.251E+01,4.000E-02
4.26E+02,1.334E+03,1.125E+00,-2.295E+01,4.000E-02
4.27E+02,1.349E+03,1.139E+00,-2.334E+01,4.000E-02
4.28E+02,1.365E+03,1.165E+00,-2.345E+01,4.000E-02
4.29E+02,1.380E+03,1.188E+00,-2.392E+01,4.000E-02
4.30E+02,1.396E+03,1.223E+00,-2.435E+01,4.000E-02
4.31E+02,1.413E+03,1.243E+00,-2.472E+01,4.000E-02
4.32E+02,1.429E+03,1.275E+00,-2.502E+01,4.000E-02
4.33E+02,1.445E+03,1.304E+00,-2.552E+01,4.000E-02
4.34E+02,1.462E+03,1.337E+00,-2.579E+01,4.000E-02
4.35E+02,1.479E+03,1.351E+00,-2.633E+01,4.000E-02
4.36E+02,1.496E+03,1.378E+00,-2.666E+01,4.000E-02
4.37E+02,1.514E+03,1.407E+00,-2.712E+01,4.000E-02
4.38E+02,1.531E+03,1.444E+00,-2.763E+01,4.000E-02
4.39E+02,1.549E+03,1.489E+00,-2.799E+01,4.000E-02
4.40E+02,1.567E+03,1.508E+00,-2.856E+01,4.000E-02
4.41E+02,1.585E+03,1.555E+00,-2.899E+01,4.000E-02
4.42E+02,1.603E+03,1.581E+00,-2.953E+01,4.000E-02
4.43E+02,1.622E+03,1.606E+00,-3.005E+01,4.000E-02
4.44E+02,1.641E+03,1.630E+00,-3.050E+01,4.000E-02
4.45E+02,1.660E+03,1.664E+00,-3.102E+01,4.000E-02
4.46E+02,1.679E+03,1.710E+00,-3.161E+01,4.000E-02
4.47E+02,1.698E+03,1.740E+00,-3.211E+01,4.000E-02
4.48E+02,1.718E+03,1.782E+00,-3.263E+01,4.000E-02
4.49E+02,1.738E+03,1.817E+00,-3.323E+01,4.000E-02
4.50E+02,1.758E+03,1.862E+00,-3.381E+01,4.000E-02
4.51E+02,1.778E+03,1.895E+00,-3.446E+01,4.000E-02
4.52E+02,1.799E+03,1.933E+00,-3.505E+01,4.000E-02
4.53E+02,1.820E+03,1.967E+00,-3.570E+01,4.000E-02
4.54E+02,1.841E+03,2.007E+00,-3.639E+01,4.000E-02
4.55E+02,1.862E+03,2.032E+00,-3.708E+01,4.000E-02
4.56E+02,1.884E+03,2.073E+00,-3.779E+01,4.000E-02
4.57E+02,1.905E+03,2.125E+00,-3.849E+01,4.000E-02
4.58E+02,1.928E+03,2.168E+00,-3.917E+01,4.000E-02
4.59E+02,1.950E+03,2.205E+00,-4.001E+01,4.000E-02
4.60E+02,1.972E+03,2.255E+00,-4.076E+01,4.000E-02
4.61E+02,1.995E+03,2.278E+00,-4.158E+01,4.000E-02
4.62E+02,2.018E+03,2.318E+00,-4.242E+01,4.000E-02
4.63E+02,2.042E+03,2.359E+00,-4.319E+01,4.000E-02
4.64E+02,2.065E+03,2.386E+00,-4.416E+01,4.000E-02
4.65E+02,2.089E+03,2.429E+00,-4.508E+01,4.000E-02
4.66E+02,2.113E+03,2.461E+00,-4.595E+01,4.000E-02
4.67E+02,2.138E+03,2.503E+00,-4.686E+01,4.000E-02
4.68E+02,2.163E+03,2.535E+00,-4.787E+01,4.000E-02
4.69E+02,2.188E+03,2.577E+00,-4.877E+01,4.000E-02
4.70E+02,2.213E+03,2.610E+00,-4.990E+01,4.000E-02
4.71E+02,2.239E+03,2.645E+00,-5.094E+01,4.000E-02
4.72E+02,2.265E+03,2.687E+00,-5.197E+01,4.000E-02
4.73E+02,2.291E+03,2.721E+00,-5.320E+01,4.000E-02
4.74E+02,2.317E+03,2.738E+00,-5.419E+01,4.000E-02
4.75E+02,2.344E+03,2.751E+00,-5.537E+01,4.000E-02
4.76E+02,2.371E+03,2.767E+00,-5.662E+01,4.000E-02
4.77E+02,2.399E+03,2.797E+00,-5.784E+01,4.000E-02
4.78E+02,2.427E+03,2.827E+00,-5.914E+01,4.000E-02
4.79E+02,2.455E+03,2.837E+00,-6.045E+01,4.000E-02
4.80E+02,2.483E+03,2.828E+00,-6.178E+01,4.000E-02
4.81E+02,2.512E+03,2.843E+00,-6.322E+01,4.000E-02
4.82E+02,2.541E+03,2.837E+00,-6.460E+01,4.000E-02
4.83E+02,2.570E+03,2.840E+00,-6.594E+01,4.000E-02
4.84E+02,2.600E+03,2.840E+00,-6.738E+01,4.000E-02
4.85E+02,2.630E+03,2.834E+00,-6.887E+01,4.000E-02
4.86E+02,2.661E+03,2.823E+00,-7.028E+01,4.000E-02
4.87E+02,2.692E+03,2.806E+00,-7.191E+01,4.000E-02
4.88E+02,2.723E+03,2.763E+00,-7.339E+01,4.000E-02
4.89E+02,2.754E+03,2.733E+00,-7.495E+01,4.000E-02
4.90E+02,2.786E+03,2.690E+00,-7.649E+01,4.000E-02
4.91E+02,2.818E+03,2.641E+00,-7.821E+01,4.000E-02
4.92E+02,2.851E+03,2.591E+00,-7.985E+01,4.000E-02
4.93E+02,2.884E+03,2.528E+00,-8.151E+01,4.000E-02
4.94E+02,2.917E+03,2.453E+00,-8.321E+01,4.000E-02
4.95E+02,2.951E+03,2.387E+00,-8.484E+01,4.000E-02
4.96E+02,2.985E+03,2.304E+00,-8.647E+01,4.000E-02
4.97E+02,3.020E+03,2.232E+00,-8.819E+01,4.000E-02
4.98E+02,3.055E+03,2.132E+00,-8.983E+01,4.000E-02
4.99E+02,3.090E+03,2.053E+00,-9.144E+01,4.000E-02
5.00E+02,3.126E+03,1.930E+00,-9.311E+01,4.000E-02
5.01E+02,3.162E+03,1.801E+00,-9.485E+01,4.000E-02
5.02E+02,3.199E+03,1.662E+00,-9.648E+01,4.000E-02
5.03E+02,3.236E+03,1.533E+00,-9.818E+01,4.000E-02
5.04E+02,3.273E+03,1.396E+00,-9.990E+01,4.000E-02
5.05E+02,3.311E+03,1.250E+00,-1.015E+02,4.000E-02
5.06E+02,3.350E+03,1.091E+00,-1.031E+02,4.000E-02
5.07E+02,3.388E+03,9.197E-01,-1.047E+02,4.000E-02
5.08E+02,3.428E+03,7.706E-01,-1.061E+02,4.000E-02
5.09E+02,3.467E+03,5.997E-01,-1.078E+02,4.000E-02
5.10E+02,3.508E+03,4.295E-01,-1.092E+02,4.000E-02
5.11E+02,3.548E+03,2.479E-01,-1.107E+02,4.000E-02
5.12E+02,3.589E+03,5.276E-02,-1.122E+02,4.000E-02
5.13E+02,3.631E+03,-1.505E-01,-1.137E+02,4.000E-02
5.14E+02,3.673E+03,-3.609E-01,-1.152E+02,4.000E-02
5.15E+02,3.715E+03,-5.575E-01,-1.166E+02,4.000E-02
5.16E+02,3.758E+03,-7.658E-01,-1.179E+02,4.000E-02
5.17E+02,3.802E+03,-9.715E-01,-1.192E+02,4.000E-02
5.18E+02,3.846E+03,-1.184E+00,-1.204E+02,4.000E-02
5.19E+02,3.890E+03,-1.391E+00,-1.216E+02,4.000E-02
5.20E+02,3.936E+03,-1.604E+00,-1.228E+02,4.000E-02
5.21E+02,3.981E+03,-1.832E+00,-1.240E+02,4.000E-02
5.22E+02,4.027E+03,-2.052E+00,-1.253E+02,4.000E-02
5.23E+02,4.074E+03,-2.286E+00,-1.264E+02,4.000E-02
5.24E+02,4.121E+03,-2.527E+00,-1.276E+02,4.000E-02
5.25E+02,4.169E+03,-2.756E+00,-1.287E+02,4.000E-02
5.26E+02,4.217E+03,-2.975E+00,-1.297E+02,4.000E-02
5.27E+02,4.266E+03,-3.212E+00,-1.308E+02,4.000E-02
5.28E+02,4.315E+03,-3.470E+00,-1.318E+02,4.000E-02
5.29E+02,4.365E+03,-3.691E+00,-1.328E+02,4.000E-02
5.30E+02,4.416E+03,-3.920E+00,-1.336E+02,4.000E-02
5.31E+02,4.467E+03,-4.144E+00,-1.345E+02,4.000E-02
5.32E+02,4.519E+03,-4.373E+00,-1.353E+02,4.000E-02
5.33E+02,4.571E+03,-4.617E+00,-1.361E+02,4.000E-02
5.34E+02,4.624E+03,-4.851E+00,-1.370E+02,4.000E-02
5.35E+02,4.677E+03,-5.067E+00,-1.378E+02,4.000E-02
5.36E+02,4.732E+03,-5.324E+00,-1.386E+02,4.000E-02
5.37E+02,4.786E+03,-5.569E+00,-1.392E+02,4.000E-02
5.38E+02,4.842E+03,-5.805E+00,-1.401E+02,4.000E-02
5.39E+02,4.898E+03,-6.044E+00,-1.411E+02,4.000E-02
5.40E+02,4.955E+03,-6.290E+00,-1.417E+02,4.000E-02
5.41E+02,5.012E+03,-6.505E+00,-1.425E+02,4.000E-02
5.42E+02,5.070E+03,-6.790E+00,-1.433E+02,4.000E-02
5.43E+02,5.129E+03,-7.007E+00,-1.438E+02,4.000E-02
5.44E+02,5.188E+03,-7.246E+00,-1.446E+02,4.000E-02
5.45E+02,5.248E+03,-7.476E+00,-1.451E+02,4.000E-02
5.46E+02,5.309E+03,-7.676E+00,-1.456E+02,4.000E-02
5.47E+02,5.370E+03,-7.921E+00,-1.461E+02,4.000E-02
5.48E+02,5.433E+03,-8.167E+00,-1.465E+02,4.000E-02
5.49E+02,5.495E+03,-8.382E+00,-1.471E+02,4.000E-02
5.50E+02,5.559E+03,-8.619E+00,-1.476E+02,4.000E-02
5.51E+02,5.623E+03,-8.850E+00,-1.484E+02,4.000E-02
5.52E+02,5.689E+03,-9.122E+00,-1.489E+02,4.000E-02
5.53E+02,5.754E+03,-9.347E+00,-1.495E+02,4.000E-02
5.54E+02,5.821E+03,-9.593E+00,-1.501E+02,4.000E-02
5.55E+02,5.888E+03,-9.834E+00,-1.508E+02,4.000E-02
5.56E+02,5.957E+03,-1.008E+01,-1.511E+02,4.000E-02
5.57E+02,6.026E+03,-1.029E+01,-1.516E+02,4.000E-02
5.58E+02,6.095E+03,-1.051E+01,-1.519E+02,4.000E-02
5.59E+02,6.166E+03,-1.073E+01,-1.523E+02,4.000E-02
5.60E+02,6.237E+03,-1.097E+01,-1.526E+02,4.000E-02
5.61E+02,6.310E+03,-1.116E+01,-1.529E+02,4.000E-02
5.62E+02,6.383E+03,-1.141E+01,-1.532E+02,4.000E-02
5.63E+02,6.457E+03,-1.161E+01,-1.539E+02,4.000E-02
5.64E+02,6.531E+03,-1.188E+01,-1.544E+02,4.000E-02
5.65E+02,6.607E+03,-1.212E+01,-1.548E+02,4.000E-02
5.66E+02,6.683E+03,-1.235E+01,-1.553E+02,4.000E-02
5.67E+02,6.761E+03,-1.255E+01,-1.558E+02,4.000E-02
5.68E+02,6.839E+03,-1.282E+01,-1.559E+02,4.000E-02
5.69E+02,6.918E+03,-1.301E+01,-1.562E+02,4.000E-02
5.70E+02,6.998E+03,-1.323E+01,-1.564E+02,4.000E-02
5.71E+02,7.079E+03,-1.345E+01,-1.565E+02,4.000E-02
5.72E+02,7.161E+03,-1.364E+01,-1.568E+02,4.000E-02
5.73E+02,7.244E+03,-1.389E+01,-1.573E+02,4.000E-02
5.74E+02,7.328E+03,-1.415E+01,-1.578E+02,4.000E-02
5.75E+02,7.413E+03,-1.439E+01,-1.585E+02,4.000E-02
5.76E+02,7.499E+03,-1.462E+01,-1.587E+02,4.000E-02
5.77E+02,7.586E+03,-1.484E+01,-1.591E+02,4.000E-02
5.78E+02,7.674E+03,-1.504E+01,-1.593E+02,4.000E-02
5.79E+02,7.762E+03,-1.521E+01,-1.594E+02,4.000E-02
5.80E+02,7.852E+03,-1.545E+01,-1.595E+02,4.000E-02
5.81E+02,7.943E+03,-1.565E+01,-1.597E+02,4.000E-02
5.82E+02,8.035E+03,-1.587E+01,-1.599E+02,4.000E-02
5.83E+02,8.128E+03,-1.613E+01,-1.604E+02,4.000E-02
5.84E+02,8.222E+03,-1.631E+01,-1.607E+02,4.000E-02
5.85E+02,8.318E+03,-1.654E+01,-1.608E+02,4.000E-02
5.86E+02,8.414E+03,-1.678E+01,-1.615E+02,4.000E-02
5.87E+02,8.511E+03,-1.706E+01,-1.619E+02,4.000E-02
5.88E+02,8.610E+03,-1.720E+01,-1.622E+02,4.000E-02
5.89E+02,8.710E+03,-1.747E+01,-1.627E+02,4.000E-02
5.90E+02,8.810E+03,-1.772E+01,-1.625E+02,4.000E-02
5.91E+02,8.913E+03,-1.790E+01,-1.630E+02,4.000E-02
5.92E+02,9.016E+03,-1.812E+01,-1.623E+02,4.000E-02
5.93E+02,9.120E+03,-1.831E+01,-1.630E+02,4.000E-02
5.94E+02,9.226E+03,-1.842E+01,-1.627E+02,4.000E-02
5.95E+02,9.333E+03,-1.867E+01,-1.629E+02,4.000E-02
5.96E+02,9.441E+03,-1.896E+01,-1.627E+02,4.000E-02
5.97E+02,9.550E+03,-1.912E+01,-1.629E+02,4.000E-02
5.98E+02,9.661E+03,-1.928E+01,-1.635E+02,4.000E-02
5.99E+02,9.772E+03,-1.958E+01,-1.640E+02,4.000E-02
6.00E+02,9.886E+03,-1.985E+01,-1.643E+02,4.000E-02
6.01E+02,1.000E+04,-1.996E+01,-1.646E+02,4.000E-02
6.02E+02,1.012E+04,-2.019E+01,-1.652E+02,4.000E-02
6.03E+02,1.023E+04,-2.045E+01,-1.652E+02,4.000E-02
6.04E+02,1.035E+04,-2.065E+01,-1.652E+02,4.000E-02
6.05E+02,1.047E+04,-2.085E+01,-1.652E+02,4.000E-02
6.06E+02,1.059E+04,-2.105E+01,-1.653E+02,4.000E-02
6.07E+02,1.072E+04,-2.113E+01,-1.648E+02,4.000E-02
6.08E+02,1.084E+04,-2.141E+01,-1.655E+02,4.000E-02
6.09E+02,1.096E+04,-2.169E+01,-1.661E+02,4.000E-02
6.10E+02,1.109E+04,-2.187E+01,-1.666E+02,4.000E-02
6.11E+02,1.122E+04,-2.211E+01,-1.668E+02,4.000E-02
6.12E+02,1.135E+04,-2.236E+01,-1.666E+02,4.000E-02
6.13E+02,1.148E+04,-2.251E+01,-1.664E+02,4.000E-02
6.14E+02,1.161E+04,-2.266E+01,-1.661E+02,4.000E-02
6.15E+02,1.175E+04,-2.275E+01,-1.663E+02,4.000E-02
6.16E+02,1.189E+04,-2.312E+01,-1.663E+02,4.000E-02
6.17E+02,1.202E+04,-2.326E+01,-1.672E+02,4.000E-02
6.18E+02,1.216E+04,-2.358E+01,-1.676E+02,4.000E-02
6.19E+02,1.230E+04,-2.375E+01,-1.679E+02,4.000E-02
6.20E+02,1.245E+04,-2.405E+01,-1.675E+02,4.000E-02
6.21E+02,1.259E+04,-2.410E+01,-1.673E+02,4.000E-02
6.22E+02,1.274E+04,-2.432E+01,-1.670E+02,4.000E-02
6.23E+02,1.288E+04,-2.455E+01,-1.677E+02,4.000E-02
6.24E+02,1.303E+04,-2.479E+01,-1.680E+02,4.000E-02
6.25E+02,1.318E+04,-2.501E+01,-1.690E+02,4.000E-02
6.26E+02,1.334E+04,-2.520E+01,-1.691E+02,4.000E-02
6.27E+02,1.349E+04,-2.540E+01,-1.683E+02,4.000E-02
6.28E+02,1.365E+04,-2.559E+01,-1.677E+02,4.000E-02
6.29E+02,1.380E+04,-2.573E+01,-1.679E+02,4.000E-02
6.30E+02,1.396E+04,-2.600E+01,-1.688E+02,4.000E-02
6.31E+02,1.413E+04,-2.622E+01,-1.700E+02,4.000E-02
6.32E+02,1.429E+04,-2.645E+01,-1.697E+02,4.000E-02
6.33E+02,1.445E+04,-2.665E+01,-1.693E+02,4.000E-02
6.34E+02,1.462E+04,-2.670E+01,-1.689E+02,4.000E-02
6.35E+02,1.479E+04,-2.698E+01,-1.685E+02,4.000E-02
6.36E+02,1.496E+04,-2.719E+01,-1.694E+02,4.000E-02
6.37E+02,1.514E+04,-2.740E+01,-1.704E+02,4.000E-02
6.38E+02,1.531E+04,-2.768E+01,-1.708E+02,4.000E-02
6.39E+02,1.549E+04,-2.787E+01,-1.695E+02,4.000E-02
6.40E+02,1.567E+04,-2.785E+01,-1.690E+02,4.000E-02
6.41E+02,1.585E+04,-2.819E+01,-1.697E+02,4.000E-02
6.42E+02,1.603E+04,-2.831E+01,-1.703E+02,4.000E-02
6.43E+02,1.622E+04,-2.855E+01,-1.710E+02,4.000E-02
6.44E+02,1.641E+04,-2.891E+01,-1.702E+02,4.000E-02
6.45E+02,1.660E+04,-2.908E+01,-1.692E+02,4.000E-02
6.46E+02,1.679E+04,-2.914E+01,-1.696E+02,4.000E-02
6.47E+02,1.698E+04,-2.943E+01,-1.702E+02,4.000E-02
6.48E+02,1.718E+04,-2.955E+01,-1.710E+02,4.000E-02
6.49E+02,1.738E+04,-2.960E+01,-1.709E+02,4.000E-02
6.50E+02,1.758E+04,-2.991E+01,-1.706E+02,4.000E-02
6.51E+02,1.778E+04,-3.017E+01,-1.705E+02,4.000E-02
6.52E+02,1.799E+04,-3.044E+01,-1.711E+02,4.000E-02
6.53E+02,1.820E+04,-3.059E+01,-1.716E+02,4.000E-02
6.54E+02,1.841E+04,-3.072E+01,-1.724E+02,4.000E-02
6.55E+02,1.862E+04,-3.104E+01,-1.715E+02,4.000E-02
6.56E+02,1.884E+04,-3.092E+01,-1.714E+02,4.000E-02
6.57E+02,1.905E+04,-3.142E+01,-1.719E+02,4.000E-02
6.58E+02,1.928E+04,-3.158E+01,-1.726E+02,4.000E-02
6.59E+02,1.950E+04,-3.149E+01,-1.709E+02,4.000E-02
6.60E+02,1.972E+04,-3.173E+01,-1.709E+02,4.000E-02
6.61E+02,1.995E+04,-3.194E+01,-1.717E+02,4.000E-02
