in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
3.91E+02,8.913E+02,3.912E+01,-5.133E+01,3.000E-02
3.92E+02,9.016E+02,3.916E+01,-5.361E+01,3.000E-02
3.93E+02,9.120E+02,3.914E+01,-5.373E+01,3.000E-02
3.94E+02,9.226E+02,3.916E+01,-5.419E+01,3.000E-02
3.95E+02,9.333E+02,3.918E+01,-5.584E+01,3.000E-02
3.96E+02,9.441E+02,3.922E+01,-5.604E+01,3.000E-02
3.97E+02,9.550E+02,3.922E+01,-5.588E+01,3.000E-02
3.98E+02,9.661E+02,3.918E+01,-5.751E+01,3.000E-02
3.99E+02,9.772E+02,3.921E+01,-5.910E+01,3.000E-02
4.00E+02,9.886E+02,3.927E+01,-5.954E+01,3.000E-02
4.01E+02,1.000E+03,3.927E+01,-6.004E+01,3.000E-02
4.02E+02,1.012E+03,3.930E+01,-6.114E+01,3.000E-02
4.03E+02,1.023E+03,3.928E+01,-6.139E+01,3.000E-02
4.04E+02,1.035E+03,3.920E+01,-6.285E+01,3.000E-02
4.05E+02,1.047E+03,3.931E+01,-6.333E+01,3.000E-02
4.06E+02,1.059E+03,3.928E+01,-6.414E+01,3.000E-02
4.07E+02,1.072E+03,3.924E+01,-6.567E+01,3.000E-02
4.08E+02,1.084E+03,3.929E+01,-6.625E+01,3.000E-02
4.09E+02,1.096E+03,3.935E+01,-6.745E+01,3.000E-02
4.10E+02,1.109E+03,3.937E+01,-6.826E+01,3.000E-02
4.11E+02,1.122E+03,3.935E+01,-6.904E+01,3.000E-02
4.12E+02,1.135E+03,3.938E+01,-7.075E+01,3.000E-02
4.13E+02,1.148E+03,3.937E+01,-7.103E+01,3.000E-02
4.14E+02,1.161E+03,3.940E+01,-7.234E+01,3.000E-02
4.15E+02,1.175E+03,3.936E+01,-7.316E+01,3.000E-02
4.16E+02,1.189E+03,3.934E+01,-7.436E+01,3.000E-02
4.17E+02,1.202E+03,3.942E+01,-7.534E+01,3.000E-02
4.18E+02,1.216E+03,3.940E+01,-7.665E+01,3.000E-02
4.19E+02,1.230E+03,3.937E+01,-7.754E+01,3.000E-02
4.20E+02,1.245E+03,3.937E+01,-7.852E+01,3.000E-02
4.21E+02,1.259E+03,3.945E+01,-7.934E+01,3.000E-02
4.22E+02,1.274E+03,3.944E+01,-7.995E+01,3.000E-02
4.23E+02,1.288E+03,3.946E+01,-8.138E+01,3.000E-02
4.24E+02,1.303E+03,3.946E+01,-8.261E+01,3.000E-02
4.25E+02,1.318E+03,3.943E+01,-8.419E+01,3.000E-02
4.26E+02,1.334E+03,3.947E+01,-8.523E+01,3.000E-02
4.27E+02,1.349E+03,3.944E+01,-8.675E+01,3.000E-02
4.28E+02,1.365E+03,3.946E+01,-8.734E+01,3.000E-02
4.29E+02,1.380E+03,3.952E+01,-8.850E+01,3.000E-02
4.30E+02,1.396E+03,3.946E+01,-9.029E+01,3.000E-02
4.31E+02,1.413E+03,3.948E+01,-9.214E+01,3.000E-02
4.32E+02,1.429E+03,3.946E+01,-9.283E+01,3.000E-02
4.33E+02,1.445E+03,3.951E+01,-9.430E+01,3.000E-02
4.34E+02,1.462E+03,3.947E+01,-9.612E+01,3.000E-02
4.35E+02,1.479E+03,3.952E+01,-9.657E+01,3.000E-02
4.36E+02,1.496E+03,3.945E+01,-9.840E+01,3.000E-02
4.37E+02,1.514E+03,3.951E+01,-9.980E+01,3.000E-02
4.38E+02,1.531E+03,3.956E+01,-1.013E+02,3.000E-02
4.39E+02,1.549E+03,3.952E+01,-1.022E+02,3.000E-02
4.40E+02,1.567E+03,3.955E+01,-1.043E+02,3.000E-02
4.41E+02,1.585E+03,3.956E+01,-1.054E+02,3.000E-02
4.42E+02,1.603E+03,3.956E+01,-1.070E+02,3.000E-02
4.43E+02,1.622E+03,3.956E+01,-1.082E+02,3.000E-02
4.44E+02,1.641E+03,3.958E+01,-1.099E+02,3.000E-02
4.45E+02,1.660E+03,3.959E+01,-1.120E+02,3.000E-02
4.46E+02,1.679E+03,3.956E+01,-1.136E+02,3.000E-02
4.47E+02,1.698E+03,3.958E+01,-1.153E+02,3.000E-02
4.48E+02,1.718E+03,3.962E+01,-1.170E+02,3.000E-02
4.49E+02,1.738E+03,3.961E+01,-1.185E+02,3.000E-02
4.50E+02,1.758E+03,3.960E+01,-1.201E+02,3.000E-02
4.51E+02,1.778E+03,3.962E+01,-1.217E+02,3.000E-02
4.52E+02,1.799E+03,3.959E+01,-1.238E+02,3.000E-02
4.53E+02,1.820E+03,3.959E+01,-1.256E+02,3.000E-02
4.54E+02,1.841E+03,3.960E+01,-1.272E+02,3.000E-02
4.55E+02,1.862E+03,3.962E+01,-1.289E+02,3.000E-02
4.56E+02,1.884E+03,3.961E+01,-1.307E+02,3.000E-02
4.57E+02,1.905E+03,3.962E+01,-1.327E+02,3.000E-02
4.58E+02,1.928E+03,3.963E+01,-1.345E+02,3.000E-02
4.59E+02,1.950E+03,3.963E+01,-1.362E+02,3.000E-02
4.60E+02,1.972E+03,3.961E+01,-1.383E+02,3.000E-02
4.61E+02,1.995E+03,3.961E+01,-1.403E+02,3.000E-02
4.62E+02,2.018E+03,3.960E+01,-1.421E+02,3.000E-02
4.63E+02,2.042E+03,3.964E+01,-1.444E+02,3.000E-02
4.64E+02,2.065E+03,3.965E+01,-1.469E+02,3.000E-02
4.65E+02,2.089E+03,3.963E+01,-1.488E+02,3.000E-02
4.66E+02,2.113E+03,3.961E+01,-1.511E+02,3.000E-02
4.67E+02,2.138E+03,3.961E+01,-1.528E+02,3.000E-02
4.68E+02,2.163E+03,3.967E+01,-1.550E+02,3.000E-02
4.69E+02,2.188E+03,3.967E+01,-1.574E+02,3.000E-02
4.70E+02,2.213E+03,3.963E+01,-1.598E+02,3.000E-02
4.71E+02,2.239E+03,3.966E+01,-1.618E+02,3.000E-02
4.72E+02,2.265E+03,3.967E+01,-1.643E+02,3.000E-02
4.73E+02,2.291E+03,3.964E+01,-1.664E+02,3.000E-02
4.74E+02,2.317E+03,3.964E+01,-1.685E+02,3.000E-02
4.75E+02,2.344E+03,3.963E+01,-1.712E+02,3.000E-02
4.76E+02,2.371E+03,3.962E+01,-1.738E+02,3.000E-02
4.77E+02,2.399E+03,3.963E+01,-1.762E+02,3.000E-02
4.78E+02,2.427E+03,3.962E+01,-1.784E+02,3.000E-02
4.79E+02,2.455E+03,3.963E+01,1.785E+02,3.000E-02
4.80E+02,2.483E+03,3.966E+01,1.756E+02,3.000E-02
4.81E+02,2.512E+03,3.965E+01,1.733E+02,3.000E-02
4.82E+02,2.541E+03,3.965E+01,1.707E+02,3.000E-02
4.83E+02,2.570E+03,3.964E+01,1.677E+02,3.000E-02
4.84E+02,2.600E+03,3.969E+01,1.649E+02,3.000E-02
4.85E+02,2.630E+03,3.967E+01,1.624E+02,3.000E-02
4.86E+02,2.661E+03,3.966E+01,1.593E+02,3.000E-02
4.87E+02,2.692E+03,3.967E+01,1.565E+02,3.000E-02
4.88E+02,2.723E+03,3.966E+01,1.532E+02,3.000E-02
4.89E+02,2.754E+03,3.964E+01,1.502E+02,3.000E-02
4.90E+02,2.786E+03,3.964E+01,1.472E+02,3.000E-02
4.91E+02,2.818E+03,3.964E+01,1.441E+02,3.000E-02
4.92E+02,2.851E+03,3.965E+01,1.405E+02,3.000E-02
4.93E+02,2.884E+03,3.965E+01,1.372E+02,3.000E-02
4.94E+02,2.917E+03,3.963E+01,1.340E+02,3.000E-02
4.95E+02,2.951E+03,3.965E+01,1.304E+02,3.000E-02
4.96E+02,2.985E+03,3.965E+01,1.269E+02,3.000E-02
4.97E+02,3.020E+03,3.964E+01,1.232E+02,3.000E-02
4.98E+02,3.055E+03,3.964E+01,1.196E+02,3.000E-02
4.99E+02,3.090E+03,3.965E+01,1.157E+02,3.000E-02
5.00E+02,3.126E+03,3.964E+01,1.120E+02,3.000E-02
5.01E+02,3.162E+03,3.963E+01,1.078E+02,3.000E-02
5.02E+02,3.199E+03,3.964E+01,1.034E+02,3.000E-02
5.03E+02,3.236E+03,3.965E+01,9.899E+01,3.000E-02
5.04E+02,3.273E+03,3.967E+01,9.448E+01,3.000E-02
5.05E+02,3.311E+03,3.968E+01,8.942E+01,3.000E-02
5.06E+02,3.350E+03,3.968E+01,8.438E+01,3.000E-02
5.07E+02,3.388E+03,3.970E+01,7.902E+01,3.000E-02
5.08E+02,3.428E+03,3.969E+01,7.343E+01,3.000E-02
5.09E+02,3.467E+03,3.969E+01,6.746E+01,3.000E-02
5.10E+02,3.508E+03,3.970E+01,6.112E+01,3.000E-02
5.11E+02,3.548E+03,3.980E+01,5.406E+01,3.000E-02
5.12E+02,3.589E+03,3.980E+01,4.651E+01,3.000E-02
5.13E+02,3.631E+03,3.976E+01,3.845E+01,3.000E-02
5.14E+02,3.673E+03,3.972E+01,3.028E+01,3.000E-02
5.15E+02,3.715E+03,3.963E+01,2.168E+01,3.000E-02
5.16E+02,3.758E+03,3.950E+01,1.319E+01,3.000E-02
5.17E+02,3.802E+03,3.931E+01,4.732E+00,3.000E-02
5.18E+02,3.846E+03,3.901E+01,-3.516E+00,3.000E-02
5.19E+02,3.890E+03,3.854E+01,-1.143E+01,3.000E-02
5.20E+02,3.936E+03,3.779E+01,-1.862E+01,3.000E-02
5.21E+02,3.981E+03,3.680E+01,-2.517E+01,3.000E-02
5.22E+02,4.027E+03,3.575E+01,-3.083E+01,3.000E-02
5.23E+02,4.074E+03,3.471E+01,-3.559E+01,3.000E-02
5.24E+02,4.121E+03,3.357E+01,-3.813E+01,3.000E-02
5.25E+02,4.169E+03,3.252E+01,-4.175E+01,3.000E-02
5.26E+02,4.217E+03,3.146E+01,-4.577E+01,3.000E-02
5.27E+02,4.266E+03,3.054E+01,-4.937E+01,3.000E-02
5.28E+02,4.315E+03,2.955E+01,-5.297E+01,3.000E-02
5.29E+02,4.365E+03,2.854E+01,-5.627E+01,3.000E-02
5.30E+02,4.416E+03,2.762E+01,-5.938E+01,3.000E-02
5.31E+02,4.467E+03,2.668E+01,-6.248E+01,3.000E-02
5.32E+02,4.519E+03,2.574E+01,-6.546E+01,3.000E-02
5.33E+02,4.571E+03,2.480E+01,-6.818E+01,3.000E-02
5.34E+02,4.624E+03,2.394E+01,-7.089E+01,3.000E-02
5.35E+02,4.677E+03,2.312E+01,-7.324E+01,3.000E-02
5.36E+02,4.732E+03,2.224E+01,-7.538E+01,3.000E-02
5.37E+02,4.786E+03,2.131E+01,-7.790E+01,3.000E-02
5.38E+02,4.842E+03,2.048E+01,-7.985E+01,3.000E-02
5.39E+02,4.898E+03,1.958E+01,-8.177E+01,3.000E-02
5.40E+02,4.955E+03,1.871E+01,-8.416E+01,3.000E-02
5.41E+02,5.012E+03,1.802E+01,-8.607E+01,3.000E-02
5.42E+02,5.070E+03,1.701E+01,-8.728E+01,3.000E-02
5.43E+02,5.129E+03,1.621E+01,-9.030E+01,3.000E-02
5.44E+02,5.188E+03,1.557E+01,-9.090E+01,3.000E-02
5.45E+02,5.248E+03,1.466E+01,-9.357E+01,3.000E-02
5.46E+02,5.309E+03,1.384E+01,-9.465E+01,3.000E-02
5.47E+02,5.370E+03,1.319E+01,-9.615E+01,3.000E-02
5.48E+02,5.433E+03,1.236E+01,-9.763E+01,3.000E-02
5.49E+02,5.495E+03,1.152E+01,-9.917E+01,3.000E-02
5.50E+02,5.559E+03,1.092E+01,-1.000E+02,3.000E-02
5.51E+02,5.623E+03,1.023E+01,-1.010E+02,3.000E-02
5.52E+02,5.689E+03,9.209E+00,-1.021E+02,3.000E-02
5.53E+02,5.754E+03,8.656E+00,-1.025E+02,3.000E-02
5.54E+02,5.821E+03,7.725E+00,-1.059E+02,3.000E-02
5.55E+02,5.888E+03,6.863E+00,-1.082E+02,3.000E-02
5.56E+02,5.957E+03,6.288E+00,-1.073E+02,3.000E-02
5.57E+02,6.026E+03,5.443E+00,-1.110E+02,3.000E-02
5.58E+02,6.095E+03,4.580E+00,-1.105E+02,3.000E-02
5.59E+02,6.166E+03,4.086E+00,-1.111E+02,3.000E-02
5.60E+02,6.237E+03,2.829E+00,-1.125E+02,3.000E-02
5.61E+02,6.310E+03,2.551E+00,-1.122E+02,3.000E-02
5.62E+02,6.383E+03,1.783E+00,-1.107E+02,3.000E-02
5.63E+02,6.457E+03,7.407E-01,-1.142E+02,3.000E-02
5.64E+02,6.531E+03,2.414E-01,-1.191E+02,3.000E-02
5.65E+02,6.607E+03,-2.244E-01,-1.169E+02,3.000E-02
5.66E+02,6.683E+03,-1.509E+00,-1.153E+02,3.000E-02
5.67E+02,6.761E+03,-1.721E+00,-1.204E+02,3.000E-02
5.68E+02,6.839E+03,-2.228E+00,-1.212E+02,3.000E-02
5.69E+02,6.918E+03,-3.143E+00,-1.170E+02,3.000E-02
5.70E+02,6.998E+03,-4.389E+00,-1.242E+02,3.000E-02
5.71E+02,7.079E+03,-5.241E+00,-1.277E+02,3.000E-02
5.72E+02,7.161E+03,-5.551E+00,-1.218E+02,3.000E-02
5.73E+02,7.244E+03,-6.457E+00,-1.254E+02,3.000E-02
5.74E+02,7.328E+03,-7.828E+00,-1.201E+02,3.000E-02
5.75E+02,7.413E+03,-6.275E+00,-1.273E+02,3.000E-02
5.76E+02,7.499E+03,-8.111E+00,-1.279E+02,3.000E-02
5.77E+02,7.586E+03,-9.116E+00,-1.237E+02,3.000E-02
5.78E+02,7.674E+03,-1.249E+01,-1.271E+02,3.000E-02
5.79E+02,7.762E+03,-1.057E+01,-1.339E+02,3.000E-02
5.80E+02,7.852E+03,-1.216E+01,-1.359E+02,3.000E-02
5.81E+02,7.943E+03,-1.076E+01,-1.272E+02,3.000E-02
5.82E+02,8.035E+03,-1.176E+01,-1.254E+02,3.000E-02
5.83E+02,8.128E+03,-1.458E+01,-1.251E+02,3.000E-02
5.84E+02,8.222E+03,-1.486E+01,-1.331E+02,3.000E-02
5.85E+02,8.318E+03,-1.415E+01,-1.482E+02,3.000E-02
5.86E+02,8.414E+03,-1.620E+01,-1.293E+02,3.000E-02
5.87E+02,8.511E+03,-1.627E+01,-1.228E+02,3.000E-02
5.88E+02,8.610E+03,-1.697E+01,-1.244E+02,3.000E-02
5.89E+02,8.710E+03,-2.689E+01,-1.630E+02,3.000E-02
5.90E+02,8.810E+03,-2.039E+01,-1.333E+02,3.000E-02
5.91E+02,8.913E+03,-2.050E+01,-1.100E+02,3.000E-02
5.92E+02,9.016E+03,-1.969E+01,-1.274E+02,3.000E-02
5.93E+02,9.120E+03,-2.105E+01,-1.531E+02,3.000E-02
5.94E+02,9.226E+03,-2.315E+01,-1.394E+02,3.000E-02
5.95E+02,9.333E+03,-2.291E+01,-1.081E+02,3.000E-02
5.96E+02,9.441E+03,-2.287E+01,-1.386E+02,3.000E-02
5.97E+02,9.550E+03,-2.276E+01,-7.467E+01,3.000E-02
5.98E+02,9.661E+03,-2.529E+01,-1.348E+02,3.000E-02
5.99E+02,9.772E+03,-2.712E+01,-1.041E+02,3.000E-02
6.00E+02,9.886E+03,-2.981E+01,1.767E+02,3.000E-02
6.01E+02,1.000E+04,-2.680E+01,-1.679E+02,3.000E-02
